USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
_windowserver      367  13,6  0,8 413316000  69776   ??  Ss   18ноя25 981:26.73 /System/Library/PrivateFrameworks/SkyLight.framework/Resources/WindowServer -daemon
bhuikund         82872   3,6  1,2 417352160 103952   ??  R     6:39     4:30.92 /Applications/Telegram.app/Contents/MacOS/Telegram
bhuikund         83938   0,0  0,8 1865603856  64592   ??  S     7:55     0:20.53 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=209 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=416922047601 --shared-files --metrics-shmem-handle=1752395122,r,18125776051296415695,4294058880284868971,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709182153617935 --seatbelt-client=220
bhuikund         83936   0,0  1,0 1865576560  87472   ??  S     7:54     0:35.82 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=208 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=416915059235 --shared-files --metrics-shmem-handle=1752395122,r,6596159252440376249,10694507463359354343,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709181216576086 --seatbelt-client=220
bhuikund         83927   0,0  1,0 1865575136  82464   ??  S     7:54     0:28.67 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=205 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=416864777043 --shared-files --metrics-shmem-handle=1752395122,r,433489007601430318,2998593249095594003,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709178405450539 --seatbelt-client=200
bhuikund         83901   0,0  0,5 1865886736  46000   ??  S     7:49     0:21.14 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=203 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=416586554714 --shared-files --metrics-shmem-handle=1752395122,r,783986460283973411,6643803139038479934,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709176531366841 --seatbelt-client=152
root             83883   0,0  0,2 410381280  16464   ??  Ss    7:45     0:26.83 /usr/libexec/PerfPowerServices
bhuikund         83872   0,0  0,5 1865592880  37792   ??  S     7:42     0:08.77 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=202 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=416161076208 --shared-files --metrics-shmem-handle=1752395122,r,9102490363235483093,9527379518579063628,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709175594324992 --seatbelt-client=152
bhuikund         83713   0,0  0,4 1865603120  32080   ??  S     7:30     0:04.30 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=197 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=415431991532 --shared-files --metrics-shmem-handle=1752395122,r,974120551221877476,10837223712050121050,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709170909115747 --seatbelt-client=221
root             83704   0,0  0,0 410331152   2640   ??  Ss    7:29     0:00.14 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/com.apple.CodeSigningHelper.xpc/Contents/MacOS/com.apple.CodeSigningHelper
bhuikund         83601   0,0  0,5 1865495136  40528   ??  S     7:20     0:16.42 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=195 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=415010477838 --shared-files --metrics-shmem-handle=1752395122,r,12764894793468075899,6174258432438142172,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709169035032049 --seatbelt-client=169
bhuikund         83597   0,0  0,8 1865589952  68224   ??  S     7:20     1:50.45 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=193 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=414994796239 --shared-files --metrics-shmem-handle=1752395122,r,4210932488017887693,12285920698194945801,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709167160948351 --seatbelt-client=168
bhuikund         83086   0,0  0,0 411221984   3616   ??  Ss    6:55     0:00.24 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
bhuikund         83002   0,0  0,9 1865610736  73504   ??  S     6:42     0:37.50 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=170 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=412716627848 --shared-files --metrics-shmem-handle=1752395122,r,17681184958472235543,15221301059454248001,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709145608985824 --seatbelt-client=215
bhuikund         83001   0,0  1,1 1865580112  94768   ??  S     6:42     3:13.58 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=169 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=412714048631 --shared-files --metrics-shmem-handle=1752395122,r,14902795211094068093,4062603450188043392,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709144671943975 --seatbelt-client=214
bhuikund         82956   0,0  0,8 1865588512  70480   ??  S     6:41     1:27.32 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=167 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=412664297089 --shared-files --metrics-shmem-handle=1752395122,r,7553446085894394822,9383513610859937974,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709142797860277 --seatbelt-client=151
bhuikund         82934   0,0  0,7 1865481056  59536   ??  S     6:40     0:20.90 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=163 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=412606829562 --shared-files --metrics-shmem-handle=1752395122,r,7084444725702171571,4347462248338435965,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709139049692881 --seatbelt-client=48
bhuikund         82930   0,0  0,2 1689331488  12976   ??  S     6:40     0:01.45 /Applications/Yandex.app/Contents/Frameworks/Yandex Framework.framework/Versions/25.10.0.2546/Helpers/Yandex Helper (Renderer).app/Contents/MacOS/Yandex Helper (Renderer) --type=renderer --user-id=5B39B275-9C8D-4CF7-BCF6-298D5D4D1824 --brand-id=yandex --partner-id=switch-browser --metrics-client-id=327d366d-d946-4537-a206-b5e65bf0214e --help-url=https://api.browser.yandex.ru/redirect/help/ --user-agent-info --web-ntp-url-for-renderer=https://brontp-pre.yandex.ru/ --translate-security-origin=https://browser.translate.yandex.net/ --enable-instaserp --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=3035 --time-ticks-at-unix-epoch=-1767518326405433 --launch-time-ticks=412605030675 --shared-files --metrics-shmem-handle=1752395122,r,8338805890575021255,13891484982891025238,2097152 --field-trial-handle=1718379636,r,6704954386716255215,9356205603268949161,262144 --disable-features=WebGalleryRotation --variations-seed-version --seatbelt-client=51
bhuikund         82897   0,0  0,1 410372608  10208   ??  S     6:40     0:03.60 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
bhuikund         82861   0,0  0,3 1689396048  24848   ??  S     6:36     0:04.82 /Applications/Yandex.app/Contents/Frameworks/Yandex Framework.framework/Versions/25.10.0.2546/Helpers/Yandex Helper (Renderer).app/Contents/MacOS/Yandex Helper (Renderer) --type=renderer --user-id=5B39B275-9C8D-4CF7-BCF6-298D5D4D1824 --brand-id=yandex --partner-id=switch-browser --metrics-client-id=327d366d-d946-4537-a206-b5e65bf0214e --help-url=https://api.browser.yandex.ru/redirect/help/ --user-agent-info --web-ntp-url-for-renderer=https://brontp-pre.yandex.ru/ --translate-security-origin=https://browser.translate.yandex.net/ --enable-instaserp --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=3031 --time-ticks-at-unix-epoch=-1767518326405433 --launch-time-ticks=412554304184 --shared-files --metrics-shmem-handle=1752395122,r,6598917463716757753,9332753801944131992,2097152 --field-trial-handle=1718379636,r,6704954386716255215,9356205603268949161,262144 --disable-features=WebGalleryRotation --variations-seed-version --seatbelt-client=247
bhuikund         82797   0,0  0,1 411102032  10576   ??  Ss    6:35     0:01.30 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
bhuikund         82795   0,0  0,2 410883184  13952   ??  Ss    6:34     0:03.14 /System/Library/ExtensionKit/Extensions/Wi-Fi.appex/Contents/MacOS/Wi-Fi
bhuikund         82794   0,0  0,1 411015040  10736   ??  Ss    6:34     0:01.20 /System/Library/ExtensionKit/Extensions/VPN.appex/Contents/MacOS/VPN
bhuikund         82792   0,0  0,1 410889376  10720   ??  Ss    6:34     0:06.73 /System/Library/ExtensionKit/Extensions/Network.appex/Contents/MacOS/Network
bhuikund         82788   0,0  0,2 411094400  14400   ??  Ss    6:34     2:52.41 /System/Library/ExtensionKit/Extensions/Wi-Fi.appex/Contents/MacOS/Wi-Fi
bhuikund         82738   0,0  0,1 410332880   7696   ??  S     1:06     0:02.02 /System/Library/PrivateFrameworks/MapsSync.framework/mapssyncd
bhuikund         82637   0,0  0,1 410383888   8496   ??  S     6:17     0:00.35 /System/Library/CoreServices/talagent
bhuikund         82518   0,0  0,1 410346880   7360   ??  S     2:51     0:01.00 /System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
root             82466   0,0  0,0 410363920   4128   ??  Ss    1:13     0:01.40 /usr/libexec/aned
_coreaudiod      82461   0,0  0,1 410364704   4336   ??  Ss   12:58     0:00.99 Core Audio Driver (MSTeamsAudioDevice.driver)
bhuikund         82451   0,0  0,1 410613744  12064   ??  S    12:58     0:08.30 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
bhuikund         82394   0,0  0,1 410378848   9472   ??  S    12:56     0:02.21 /usr/libexec/networkserviceproxy
root             82347   0,0  0,1 410304976   7728   ??  Ss   12:48     0:10.61 /usr/libexec/wifip2pd
root             82336   0,0  0,1 410364080   5728   ??  Ss   12:46     0:01.87 /usr/sbin/WirelessRadioManagerd
bhuikund         82318   0,0  0,1 410368208   9776   ??  S    12:46     0:01.88 /System/Library/CoreServices/audioaccessoryd
bhuikund         81771   0,0  0,2 410367984  14416   ??  S    11:39     0:01.91 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
bhuikund         81527   0,0  0,1 410363008   6320   ??  S    пн08    0:02.32 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
bhuikund         81122   0,0  0,1 410385984   9840   ??  S    вс03    0:25.59 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
bhuikund         80709   0,0  0,2 411066336  18896   ??  Ss   вс02    0:10.45 /System/Library/ExtensionKit/Extensions/KeyboardSettings.appex/Contents/MacOS/KeyboardSettings
bhuikund         80685   0,0  0,1 410419376  11312   ??  S    вс02    0:19.37 /usr/libexec/studentd
bhuikund         80682   0,0  0,1 410863024   7936   ??  Ss   вс02    0:00.99 /System/Library/ExtensionKit/Extensions/ClassroomSettings.appex/Contents/MacOS/ClassroomSettings
bhuikund         80681   0,0  0,1 410876336  10592   ??  Ss   вс02    0:07.38 /System/Library/ExtensionKit/Extensions/FamilySettings.appex/Contents/MacOS/FamilySettings
bhuikund         80680   0,0  0,1 410861392   7808   ??  Ss   вс02    0:00.74 /System/Library/ExtensionKit/Extensions/FollowUpSettingsExtension.appex/Contents/MacOS/FollowUpSettingsExtension
bhuikund         80678   0,0  0,1 410862192   7728   ??  Ss   вс02    0:00.76 /System/Library/ExtensionKit/Extensions/VPN.appex/Contents/MacOS/VPN
bhuikund         80677   0,0  0,1 410972992   8464   ??  Ss   вс02    0:00.89 /System/Library/ExtensionKit/Extensions/HeadphoneSettingsExtension.appex/Contents/MacOS/HeadphoneSettingsExtension
bhuikund         80675   0,0  0,1 411031360  11232   ??  Ss   вс02    0:16.86 /System/Library/ExtensionKit/Extensions/AppleIDSettings.appex/Contents/MacOS/AppleIDSettings
bhuikund         80674   0,0  0,1 411034016   7888   ??  Ss   вс02    0:01.16 /System/Library/ExtensionKit/Extensions/Appearance.appex/Contents/MacOS/Appearance
bhuikund         80670   0,0  0,2 411476320  15248   ??  S    вс02    0:07.22 /System/Applications/System Settings.app/Contents/MacOS/System Settings
bhuikund         76754   0,0  0,3 410402224  23392   ??  S     2мар26   9:25.49 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
bhuikund         76701   0,0  0,1 461000992   9408   ??  S     2мар26   0:04.70 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=ru --service-sandbox-type=none --message-loop-type-ui --shared-files --metrics-shmem-handle=1752395122,r,2714221281378629411,4535879607394430698,524288 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709033163963944
bhuikund         76700   0,0  0,1 461125520  10336   ??  S     2мар26   0:08.35 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=ru --service-sandbox-type=audio --message-loop-type-ui --shared-files --metrics-shmem-handle=1752395122,r,1470646661926312316,15154027778963972016,524288 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709032226922095 --seatbelt-client=202
bhuikund         76695   0,0  0,2 1865751760  20416   ??  S     2мар26   0:10.57 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=45 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=392337168128 --shared-files --metrics-shmem-handle=1752395122,r,10163911655803081430,9723388723771971032,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709028478754699 --seatbelt-client=184
bhuikund         76674   0,0  0,7 1865570576  60384   ??  S     2мар26   0:38.61 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=44 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=392318314232 --shared-files --metrics-shmem-handle=1752395122,r,13284040269954432617,17017119144739014926,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709027541712850 --seatbelt-client=158
bhuikund         76660   0,0  0,5 1865492688  38496   ??  S     2мар26   0:05.00 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/145.0.7632.117/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=37 --time-ticks-at-unix-epoch=-1771746579597116 --launch-time-ticks=392313834111 --shared-files --metrics-shmem-handle=1752395122,r,10230193293145336291,16180164225607825142,2097152 --field-trial-handle=1718379636,r,5799861745977105066,431013067418218464,262144 --variations-seed-version=20260224-170100.149000-production --trace-process-track-uuid=3190709020982419907 --seatbelt-client=88
bhuikund         76232   0,0  0,1 411349520  11872   ??  S     2мар26   0:02.07 /System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem system_app_start
bhuikund         76128   0,0  0,5 1628263376  39584   ??  S     2мар26   1:19.82 /Applications/Microsoft Teams.app/Contents/Helpers/Microsoft Teams WebView.app/Contents/Frameworks/Microsoft Edge Framework.framework/Versions/127.0.2651.111/Helpers/Microsoft Teams WebView Helper (Renderer).app/Contents/MacOS/Microsoft Teams WebView Helper (Renderer) --type=renderer --noerrdialogs --user-data-dir=/Users/bhuikund/Library/Containers/com.microsoft.teams2/Data/Library/Application Support/Microsoft/MSTeams/EBWebView --webview-exe-name=Microsoft Teams --webview-exe-version=24244.507.3125.3475 --embedded-browser-webview=1 --no-sandbox --autoplay-policy=no-user-gesture-required --disable-background-timer-throttling --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=6 --js-flags=--harmony-weak-refs-with-cleanup-some --expose-gc --ms-user-locale= --time-ticks-at-unix-epoch=-1772070403610702 --launch-time-ticks=388659170413 --shared-files --field-trial-handle=1718379636,r,15854601915566551798,15876631381545905441,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,MojoIpcz,PartitionedCookies,SharedArrayBuffer,ThirdPartyStoragePartitioning,msWebView2EnableDraggableRegions,msWebView2SetUserAgentOverrideOnIframes,msWebView2TextureStream --disable-features=BreakoutBoxPreferCaptureTimestampInVideoFrames,msEnhancedTrackingPreventionEnabled,msFloatyShouldHonorIndiaHoldout --variations-seed-version
bhuikund         76126   0,0  0,1 444679808   9216   ??  S     2мар26   0:04.15 /Applications/Microsoft Teams.app/Contents/Helpers/Microsoft Teams WebView.app/Contents/Frameworks/Microsoft Edge Framework.framework/Versions/127.0.2651.111/Helpers/Microsoft Teams WebView Helper.app/Contents/MacOS/Microsoft Teams WebView Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --no-sandbox --noerrdialogs --user-data-dir=/Users/bhuikund/Library/Containers/com.microsoft.teams2/Data/Library/Application Support/Microsoft/MSTeams/EBWebView --webview-exe-name=Microsoft Teams --webview-exe-version=24244.507.3125.3475 --embedded-browser-webview=1 --shared-files --field-trial-handle=1718379636,r,15854601915566551798,15876631381545905441,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,MojoIpcz,PartitionedCookies,SharedArrayBuffer,ThirdPartyStoragePartitioning,msWebView2EnableDraggableRegions,msWebView2SetUserAgentOverrideOnIframes,msWebView2TextureStream --disable-features=BreakoutBoxPreferCaptureTimestampInVideoFrames,msEnhancedTrackingPreventionEnabled,msFloatyShouldHonorIndiaHoldout --variations-seed-version
bhuikund         76125   0,0  0,1 444740384   9520   ??  S     2мар26   0:22.64 /Applications/Microsoft Teams.app/Contents/Helpers/Microsoft Teams WebView.app/Contents/Frameworks/Microsoft Edge Framework.framework/Versions/127.0.2651.111/Helpers/Microsoft Teams WebView Helper.app/Contents/MacOS/Microsoft Teams WebView Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --no-sandbox --noerrdialogs --user-data-dir=/Users/bhuikund/Library/Containers/com.microsoft.teams2/Data/Library/Application Support/Microsoft/MSTeams/EBWebView --webview-exe-name=Microsoft Teams --webview-exe-version=24244.507.3125.3475 --embedded-browser-webview=1 --shared-files --field-trial-handle=1718379636,r,15854601915566551798,15876631381545905441,262144 --enable-features=AutofillReplaceCachedWebElementsByRendererIds,MojoIpcz,PartitionedCookies,SharedArrayBuffer,ThirdPartyStoragePartitioning,msWebView2EnableDraggableRegions,msWebView2SetUserAgentOverrideOnIframes,msWebView2TextureStream --disable-features=BreakoutBoxPreferCaptureTimestampInVideoFrames,msEnhancedTrackingPreventionEnabled,msFloatyShouldHonorIndiaHoldout --variations-seed-version
